Datetime,Price_EUR_per_MWh,Price_EUR_per_kg,electricity_price,CF
2024-01-01 01:00:00,31.58,0.4130663999999999,63.33,0.776559
2024-01-01 02:00:00,31.58,0.4130663999999999,50.09,0.742909
2024-01-01 03:00:00,31.58,0.4130663999999999,47.5,0.673741
2024-01-01 04:00:00,31.58,0.4130663999999999,43.5,0.6226
2024-01-01 05:00:00,31.58,0.4130663999999999,42.5,0.630086
2024-01-01 06:00:00,31.58,0.4130663999999999,42.09,0.645159
2024-01-01 07:00:00,31.58,0.4130663999999999,42.5,0.63155
2024-01-01 08:00:00,31.58,0.4130663999999999,42.59,0.622468
2024-01-01 09:00:00,31.58,0.4130663999999999,43.37,0.561723
2024-01-01 10:00:00,31.58,0.4130663999999999,42.29,0.535555
2024-01-01 11:00:00,31.58,0.4130663999999999,25.0,0.545727
2024-01-01 12:00:00,31.58,0.4130663999999999,3.9,0.573323
2024-01-01 13:00:00,31.58,0.4130663999999999,3.2,0.557027
2024-01-01 14:00:00,31.58,0.4130663999999999,2.06,0.594027
2024-01-01 15:00:00,31.58,0.4130663999999999,1.73,0.602009
2024-01-01 16:00:00,31.58,0.4130663999999999,5.72,0.606559
2024-01-01 17:00:00,31.58,0.4130663999999999,18.49,0.722705
2024-01-01 18:00:00,31.58,0.4130663999999999,37.0,0.87305
2024-01-01 19:00:00,31.58,0.4130663999999999,47.5,0.8895
2024-01-01 20:00:00,31.58,0.4130663999999999,54.97,0.860618
2024-01-01 21:00:00,31.58,0.4130663999999999,60.9,0.879055
2024-01-01 22:00:00,31.58,0.4130663999999999,60.0,0.894064
2024-01-01 23:00:00,31.58,0.4130663999999999,47.5,0.912809
2024-01-01 23:00:00,31.58,0.4130663999999999,42.09,0.912809
2024-02-01 01:00:00,28.91,0.3781428,69.0,0.341792
2024-02-01 02:00:00,28.91,0.3781428,60.44,0.353898
2024-02-01 03:00:00,28.91,0.3781428,55.1,0.35871
2024-02-01 04:00:00,28.91,0.3781428,54.6,0.371817
2024-02-01 05:00:00,28.91,0.3781428,53.47,0.355426
2024-02-01 06:00:00,28.91,0.3781428,59.82,0.304863
2024-02-01 07:00:00,28.91,0.3781428,72.42,0.288451
2024-02-01 08:00:00,28.91,0.3781428,88.76,0.291266
2024-02-01 09:00:00,28.91,0.3781428,95.76,0.309376
2024-02-01 10:00:00,28.91,0.3781428,88.77,0.355741
2024-02-01 11:00:00,28.91,0.3781428,62.8,0.383641
2024-02-01 12:00:00,28.91,0.3781428,55.98,0.383641
2024-02-01 13:00:00,28.91,0.3781428,54.44,0.365884
2024-02-01 14:00:00,28.91,0.3781428,54.0,0.334266
2024-02-01 15:00:00,28.91,0.3781428,54.44,0.277067
2024-02-01 16:00:00,28.91,0.3781428,54.6,0.233269
2024-02-01 17:00:00,28.91,0.3781428,60.44,0.203868
2024-02-01 18:00:00,28.91,0.3781428,76.0,0.183776
2024-02-01 19:00:00,28.91,0.3781428,101.89,0.169251
2024-02-01 20:00:00,28.91,0.3781428,99.05,0.1512
2024-02-01 21:00:00,28.91,0.3781428,94.0,0.141138
2024-02-01 22:00:00,28.91,0.3781428,83.66,0.141199
2024-02-01 23:00:00,28.91,0.3781428,82.13,0.143066
2024-02-01 23:00:00,28.91,0.3781428,71.19,0.143066
2024-03-01 01:00:00,24.45,0.319806,2.17,0.948568
2024-03-01 02:00:00,24.45,0.319806,0.5,0.933832
2024-03-01 03:00:00,24.45,0.319806,0.2,0.917623
2024-03-01 04:00:00,24.45,0.319806,0.1,0.90975
2024-03-01 05:00:00,24.45,0.319806,0.01,0.908814
2024-03-01 06:00:00,24.45,0.319806,0.5,0.934536
2024-03-01 07:00:00,24.45,0.319806,3.0,0.948727
2024-03-01 08:00:00,24.45,0.319806,3.25,0.953936
2024-03-01 09:00:00,24.45,0.319806,3.25,0.962968
2024-03-01 10:00:00,24.45,0.319806,3.2,0.9672
2024-03-01 11:00:00,24.45,0.319806,0.0,0.970009
2024-03-01 12:00:00,24.45,0.319806,0.0,0.968036
2024-03-01 13:00:00,24.45,0.319806,0.0,0.9601
2024-03-01 14:00:00,24.45,0.319806,0.0,0.945159
2024-03-01 15:00:00,24.45,0.319806,0.0,0.922886
2024-03-01 16:00:00,24.45,0.319806,0.0,0.888482
2024-03-01 17:00:00,24.45,0.319806,0.0,0.865041
2024-03-01 18:00:00,24.45,0.319806,0.84,0.871282
2024-03-01 19:00:00,24.45,0.319806,3.25,0.855709
2024-03-01 20:00:00,24.45,0.319806,5.68,0.8726
2024-03-01 21:00:00,24.45,0.319806,10.1,0.909927
2024-03-01 22:00:00,24.45,0.319806,6.48,0.927423
2024-03-01 23:00:00,24.45,0.319806,5.0,0.929286
2024-03-01 23:00:00,24.45,0.319806,3.8,0.929286
2024-04-01 01:00:00,26.94,0.3523752,0.7,0.954073
2024-04-01 02:00:00,26.94,0.3523752,0.02,0.95205
2024-04-01 03:00:00,26.94,0.3523752,0.0,0.954114
2024-04-01 04:00:00,26.94,0.3523752,0.0,0.950045
2024-04-01 05:00:00,26.94,0.3523752,0.0,0.944414
2024-04-01 06:00:00,26.94,0.3523752,0.0,0.949805
2024-04-01 07:00:00,26.94,0.3523752,0.13,0.965686
2024-04-01 08:00:00,26.94,0.3523752,1.19,0.972323
2024-04-01 09:00:00,26.94,0.3523752,0.94,0.973409
2024-04-01 10:00:00,26.94,0.3523752,0.13,0.969105
2024-04-01 11:00:00,26.94,0.3523752,0.0,0.950468
2024-04-01 12:00:00,26.94,0.3523752,0.0,0.891645
2024-04-01 13:00:00,26.94,0.3523752,0.0,0.8247
2024-04-01 14:00:00,26.94,0.3523752,0.0,0.798573
2024-04-01 15:00:00,26.94,0.3523752,-0.01,0.769214
2024-04-01 16:00:00,26.94,0.3523752,-0.01,0.668477
2024-04-01 17:00:00,26.94,0.3523752,-0.01,0.543291
2024-04-01 18:00:00,26.94,0.3523752,0.0,0.487368
2024-04-01 19:00:00,26.94,0.3523752,0.0,0.429588
2024-04-01 20:00:00,26.94,0.3523752,0.44,0.36568
2024-04-01 21:00:00,26.94,0.3523752,11.33,0.375039
2024-04-01 22:00:00,26.94,0.3523752,21.43,0.546595
2024-04-01 23:00:00,26.94,0.3523752,17.47,0.713755
2024-04-01 23:00:00,26.94,0.3523752,12.58,0.713755
2024-05-01 01:00:00,29.52,0.3861216,35.01,0.420094
2024-05-01 02:00:00,29.52,0.3861216,34.99,0.31714
2024-05-01 03:00:00,29.52,0.3861216,21.07,0.272324
2024-05-01 04:00:00,29.52,0.3861216,19.77,0.251993
2024-05-01 05:00:00,29.52,0.3861216,17.83,0.250674
2024-05-01 06:00:00,29.52,0.3861216,17.83,0.253686
2024-05-01 07:00:00,29.52,0.3861216,18.97,0.311059
2024-05-01 08:00:00,29.52,0.3861216,17.83,0.399012
2024-05-01 09:00:00,29.52,0.3861216,8.0,0.508654
2024-05-01 10:00:00,29.52,0.3861216,3.0,0.660091
2024-05-01 11:00:00,29.52,0.3861216,-0.01,0.767663
2024-05-01 12:00:00,29.52,0.3861216,-0.07,0.828068
2024-05-01 13:00:00,29.52,0.3861216,-0.06,0.863918
2024-05-01 14:00:00,29.52,0.3861216,-1.0,0.886095
2024-05-01 15:00:00,29.52,0.3861216,-1.26,0.901722
2024-05-01 16:00:00,29.52,0.3861216,-1.29,0.906222
2024-05-01 17:00:00,29.52,0.3861216,-1.29,0.898336
2024-05-01 18:00:00,29.52,0.3861216,-0.13,0.887063
2024-05-01 19:00:00,29.52,0.3861216,0.0,0.881754
2024-05-01 20:00:00,29.52,0.3861216,0.44,0.867991
2024-05-01 21:00:00,29.52,0.3861216,19.0,0.867909
2024-05-01 22:00:00,29.52,0.3861216,35.0,0.8759
2024-05-01 23:00:00,29.52,0.3861216,33.4,0.8772
2024-05-01 23:00:00,29.52,0.3861216,23.71,0.8772
2024-06-01 01:00:00,34.47,0.4508676,4.99,0.226246
2024-06-01 02:00:00,34.47,0.4508676,3.25,0.229527
2024-06-01 03:00:00,34.47,0.4508676,3.25,0.227354
2024-06-01 04:00:00,34.47,0.4508676,1.23,0.229603
2024-06-01 05:00:00,34.47,0.4508676,0.09,0.23335
2024-06-01 06:00:00,34.47,0.4508676,3.25,0.227425
2024-06-01 07:00:00,34.47,0.4508676,3.25,0.249334
2024-06-01 08:00:00,34.47,0.4508676,3.25,0.282635
2024-06-01 09:00:00,34.47,0.4508676,0.0,0.324906
2024-06-01 10:00:00,34.47,0.4508676,0.0,0.383641
2024-06-01 11:00:00,34.47,0.4508676,-0.01,0.440178
2024-06-01 12:00:00,34.47,0.4508676,-0.36,0.4928
2024-06-01 13:00:00,34.47,0.4508676,-0.5,0.537113
2024-06-01 14:00:00,34.47,0.4508676,-0.36,0.564636
2024-06-01 15:00:00,34.47,0.4508676,-0.6,0.56295
2024-06-01 16:00:00,34.47,0.4508676,-0.62,0.540391
2024-06-01 17:00:00,34.47,0.4508676,-0.66,0.528432
2024-06-01 18:00:00,34.47,0.4508676,-0.6,0.513409
2024-06-01 19:00:00,34.47,0.4508676,-0.01,0.477936
2024-06-01 20:00:00,34.47,0.4508676,0.0,0.436734
2024-06-01 21:00:00,34.47,0.4508676,3.25,0.42158
2024-06-01 22:00:00,34.47,0.4508676,7.2,0.424661
2024-06-01 23:00:00,34.47,0.4508676,8.44,0.457168
2024-06-01 23:00:00,34.47,0.4508676,4.5,0.457168
2024-07-01 01:00:00,34.21,0.4474668,73.37,0.206245
2024-07-01 02:00:00,34.21,0.4474668,67.3,0.264487
2024-07-01 03:00:00,34.21,0.4474668,60.0,0.30346
2024-07-01 04:00:00,34.21,0.4474668,66.54,0.297302
2024-07-01 05:00:00,34.21,0.4474668,50.2,0.273601
2024-07-01 06:00:00,34.21,0.4474668,51.9,0.278425
2024-07-01 07:00:00,34.21,0.4474668,59.26,0.312575
2024-07-01 08:00:00,34.21,0.4474668,87.57,0.377126
2024-07-01 09:00:00,34.21,0.4474668,71.18,0.449041
2024-07-01 10:00:00,34.21,0.4474668,50.03,0.481027
2024-07-01 11:00:00,34.21,0.4474668,44.52,0.501332
2024-07-01 12:00:00,34.21,0.4474668,35.01,0.521955
2024-07-01 13:00:00,34.21,0.4474668,35.01,0.553864
2024-07-01 14:00:00,34.21,0.4474668,35.0,0.594291
2024-07-01 15:00:00,34.21,0.4474668,21.17,0.645159
2024-07-01 16:00:00,34.21,0.4474668,15.02,0.676323
2024-07-01 17:00:00,34.21,0.4474668,10.15,0.6813
2024-07-01 18:00:00,34.21,0.4474668,21.17,0.634695
2024-07-01 19:00:00,34.21,0.4474668,35.02,0.540523
2024-07-01 20:00:00,34.21,0.4474668,49.28,0.478041
2024-07-01 21:00:00,34.21,0.4474668,71.18,0.440055
2024-07-01 22:00:00,34.21,0.4474668,80.79,0.388155
2024-07-01 23:00:00,34.21,0.4474668,99.26,0.35882
2024-07-01 23:00:00,34.21,0.4474668,87.46,0.35882
2024-08-01 01:00:00,36.39,0.4759812,117.02,0.23215
2024-08-01 02:00:00,36.39,0.4759812,113.14,0.242649
2024-08-01 03:00:00,36.39,0.4759812,112.38,0.237245
2024-08-01 04:00:00,36.39,0.4759812,112.64,0.223772
2024-08-01 05:00:00,36.39,0.4759812,112.58,0.19437
2024-08-01 06:00:00,36.39,0.4759812,112.88,0.173146
2024-08-01 07:00:00,36.39,0.4759812,116.84,0.158772
2024-08-01 08:00:00,36.39,0.4759812,120.72,0.129733
2024-08-01 09:00:00,36.39,0.4759812,116.84,0.125956
2024-08-01 10:00:00,36.39,0.4759812,112.82,0.176646
2024-08-01 11:00:00,36.39,0.4759812,111.92,0.219955
2024-08-01 12:00:00,36.39,0.4759812,98.0,0.282539
2024-08-01 13:00:00,36.39,0.4759812,92.98,0.345053
2024-08-01 14:00:00,36.39,0.4759812,92.79,0.393653
2024-08-01 15:00:00,36.39,0.4759812,88.99,0.411847
2024-08-01 16:00:00,36.39,0.4759812,83.0,0.388271
2024-08-01 17:00:00,36.39,0.4759812,81.8,0.3821
2024-08-01 18:00:00,36.39,0.4759812,81.8,0.370381
2024-08-01 19:00:00,36.39,0.4759812,94.37,0.345152
2024-08-01 20:00:00,36.39,0.4759812,109.2,0.309376
2024-08-01 21:00:00,36.39,0.4759812,117.6,0.281089
2024-08-01 22:00:00,36.39,0.4759812,132.66,0.259571
2024-08-01 23:00:00,36.39,0.4759812,125.5,0.24539
2024-08-01 23:00:00,36.39,0.4759812,117.14,0.24539
2024-09-01 01:00:00,39.88,0.5216304,134.02,0.150333
2024-09-01 02:00:00,39.88,0.5216304,129.16,0.140302
2024-09-01 03:00:00,39.88,0.5216304,125.92,0.137452
2024-09-01 04:00:00,39.88,0.5216304,124.3,0.133677
2024-09-01 05:00:00,39.88,0.5216304,122.68,0.124919
2024-09-01 06:00:00,39.88,0.5216304,121.39,0.108392
2024-09-01 07:00:00,39.88,0.5216304,124.09,0.079698
2024-09-01 08:00:00,39.88,0.5216304,124.9,0.040293
2024-09-01 09:00:00,39.88,0.5216304,113.08,0.03683
2024-09-01 10:00:00,39.88,0.5216304,100.66,0.043191
2024-09-01 11:00:00,39.88,0.5216304,78.5,0.049481
2024-09-01 12:00:00,39.88,0.5216304,51.99,0.063404
2024-09-01 13:00:00,39.88,0.5216304,43.0,0.070761
2024-09-01 14:00:00,39.88,0.5216304,43.0,0.083813
2024-09-01 15:00:00,39.88,0.5216304,46.53,0.147269
2024-09-01 16:00:00,39.88,0.5216304,30.1,0.233431
2024-09-01 17:00:00,39.88,0.5216304,28.98,0.264686
2024-09-01 18:00:00,39.88,0.5216304,81.37,0.261927
2024-09-01 19:00:00,39.88,0.5216304,99.64,0.21528
2024-09-01 20:00:00,39.88,0.5216304,123.6,0.147134
2024-09-01 21:00:00,39.88,0.5216304,134.02,0.09754
2024-09-01 22:00:00,39.88,0.5216304,141.74,0.064663
2024-09-01 23:00:00,39.88,0.5216304,139.7,0.047864
2024-09-01 23:00:00,39.88,0.5216304,129.1,0.047864
2024-10-01 01:00:00,38.94,0.5093352,104.0,0.182665
2024-10-01 02:00:00,38.94,0.5093352,97.68,0.202508
2024-10-01 03:00:00,38.94,0.5093352,97.68,0.222269
2024-10-01 04:00:00,38.94,0.5093352,94.86,0.328998
2024-10-01 05:00:00,38.94,0.5093352,84.01,0.488859
2024-10-01 06:00:00,38.94,0.5093352,80.35,0.559423
2024-10-01 07:00:00,38.94,0.5093352,88.13,0.562482
2024-10-01 08:00:00,38.94,0.5093352,117.04,0.5909
2024-10-01 09:00:00,38.94,0.5093352,123.81,0.592464
2024-10-01 10:00:00,38.94,0.5093352,100.0,0.569668
2024-10-01 11:00:00,38.94,0.5093352,99.54,0.619332
2024-10-01 12:00:00,38.94,0.5093352,79.49,0.64625
2024-10-01 13:00:00,38.94,0.5093352,58.48,0.641973
2024-10-01 14:00:00,38.94,0.5093352,55.41,0.694895
2024-10-01 15:00:00,38.94,0.5093352,56.28,0.797127
2024-10-01 16:00:00,38.94,0.5093352,57.98,0.821995
2024-10-01 17:00:00,38.94,0.5093352,55.9,0.822095
2024-10-01 18:00:00,38.94,0.5093352,76.14,0.826264
2024-10-01 19:00:00,38.94,0.5093352,103.57,0.803014
2024-10-01 20:00:00,38.94,0.5093352,143.44,0.725936
2024-10-01 21:00:00,38.94,0.5093352,173.81,0.604005
2024-10-01 22:00:00,38.94,0.5093352,165.98,0.420095
2024-10-01 23:00:00,38.94,0.5093352,125.45,0.258211
2024-10-01 23:00:00,38.94,0.5093352,110.6,0.258211
2024-11-01 01:00:00,40.44,0.5289552,86.48,0.548345
2024-11-01 02:00:00,40.44,0.5289552,81.71,0.543422
2024-11-01 03:00:00,40.44,0.5289552,75.0,0.576063
2024-11-01 04:00:00,40.44,0.5289552,70.7,0.625286
2024-11-01 05:00:00,40.44,0.5289552,70.68,0.66875
2024-11-01 06:00:00,40.44,0.5289552,71.66,0.702977
2024-11-01 07:00:00,40.44,0.5289552,73.84,0.724254
2024-11-01 08:00:00,40.44,0.5289552,78.0,0.687177
2024-11-01 09:00:00,40.44,0.5289552,73.09,0.613545
2024-11-01 10:00:00,40.44,0.5289552,70.0,0.569668
2024-11-01 11:00:00,40.44,0.5289552,66.71,0.489363
2024-11-01 12:00:00,40.44,0.5289552,47.8,0.340365
2024-11-01 13:00:00,40.44,0.5289552,49.99,0.215199
2024-11-01 14:00:00,40.44,0.5289552,50.24,0.20259
2024-11-01 15:00:00,40.44,0.5289552,60.0,0.282444
2024-11-01 16:00:00,40.44,0.5289552,70.43,0.411628
2024-11-01 17:00:00,40.44,0.5289552,83.76,0.546722
2024-11-01 18:00:00,40.44,0.5289552,105.48,0.623613
2024-11-01 19:00:00,40.44,0.5289552,125.88,0.652386
2024-11-01 20:00:00,40.44,0.5289552,120.01,0.640286
2024-11-01 21:00:00,40.44,0.5289552,119.7,0.601736
2024-11-01 22:00:00,40.44,0.5289552,110.75,0.534904
2024-11-01 23:00:00,40.44,0.5289552,101.09,0.451969
2024-11-01 23:00:00,40.44,0.5289552,95.65,0.451969
2024-12-01 01:00:00,47.24,0.6178992,122.9,0.908013
2024-12-01 02:00:00,47.24,0.6178992,110.5,0.902245
2024-12-01 03:00:00,47.24,0.6178992,105.99,0.903759
2024-12-01 04:00:00,47.24,0.6178992,105.99,0.912809
2024-12-01 05:00:00,47.24,0.6178992,105.78,0.90899
2024-12-01 06:00:00,47.24,0.6178992,105.99,0.899009
2024-12-01 07:00:00,47.24,0.6178992,110.2,0.888981
2024-12-01 08:00:00,47.24,0.6178992,119.78,0.883463
2024-12-01 09:00:00,47.24,0.6178992,130.0,0.850727
2024-12-01 10:00:00,47.24,0.6178992,121.4,0.783777
2024-12-01 11:00:00,47.24,0.6178992,106.66,0.681168
2024-12-01 12:00:00,47.24,0.6178992,105.99,0.487495
2024-12-01 13:00:00,47.24,0.6178992,105.53,0.246611
2024-12-01 14:00:00,47.24,0.6178992,112.0,0.112547
2024-12-01 15:00:00,47.24,0.6178992,130.0,0.060014
2024-12-01 16:00:00,47.24,0.6178992,134.19,0.054058
2024-12-01 17:00:00,47.24,0.6178992,141.14,0.081497
2024-12-01 18:00:00,47.24,0.6178992,149.7,0.128621
2024-12-01 19:00:00,47.24,0.6178992,153.02,0.202276
2024-12-01 20:00:00,47.24,0.6178992,163.7,0.324211
2024-12-01 21:00:00,47.24,0.6178992,175.2,0.448077
2024-12-01 22:00:00,47.24,0.6178992,145.2,0.522722
2024-12-01 23:00:00,47.24,0.6178992,142.3,0.557936
2024-12-01 23:00:00,47.24,0.6178992,133.21,0.557936
2024-01-02 01:00:00,31.62,0.4135896,37.8,0.935028
2024-01-02 02:00:00,31.62,0.4135896,25.0,0.951119
2024-01-02 03:00:00,31.62,0.4135896,3.99,0.961869
2024-01-02 04:00:00,31.62,0.4135896,14.0,0.97065
2024-01-02 05:00:00,31.62,0.4135896,10.0,0.972878
2024-01-02 06:00:00,31.62,0.4135896,14.54,0.969378
2024-01-02 07:00:00,31.62,0.4135896,36.29,0.971346
2024-01-02 08:00:00,31.62,0.4135896,44.7,0.983605
2024-01-02 09:00:00,31.62,0.4135896,53.78,0.983478
2024-01-02 10:00:00,31.62,0.4135896,54.23,0.986987
2024-01-02 11:00:00,31.62,0.4135896,50.0,0.9831
2024-01-02 12:00:00,31.62,0.4135896,52.2,0.985087
2024-01-02 13:00:00,31.62,0.4135896,45.0,0.981714
2024-01-02 14:00:00,31.62,0.4135896,43.0,0.976178
2024-01-02 15:00:00,31.62,0.4135896,43.0,0.980064
2024-01-02 16:00:00,31.62,0.4135896,40.99,0.982914
2024-01-02 17:00:00,31.62,0.4135896,43.66,0.986441
2024-01-02 18:00:00,31.62,0.4135896,52.2,0.971914
2024-01-02 19:00:00,31.62,0.4135896,57.77,0.946491
2024-01-02 20:00:00,31.62,0.4135896,62.45,0.90376
2024-01-02 21:00:00,31.62,0.4135896,58.0,0.829859
2024-01-02 22:00:00,31.62,0.4135896,52.83,0.67965
2024-01-02 23:00:00,31.62,0.4135896,46.26,0.572782
2024-01-02 23:00:00,31.62,0.4135896,40.1,0.572782
2024-02-02 01:00:00,27.63,0.3614003999999999,62.95,0.163501
2024-02-02 02:00:00,27.63,0.3614003999999999,60.05,0.179534
2024-02-02 03:00:00,27.63,0.3614003999999999,58.0,0.195334
2024-02-02 04:00:00,27.63,0.3614003999999999,54.69,0.198762
2024-02-02 05:00:00,27.63,0.3614003999999999,52.41,0.193099
2024-02-02 06:00:00,27.63,0.3614003999999999,55.0,0.180527
2024-02-02 07:00:00,27.63,0.3614003999999999,61.0,0.174244
2024-02-02 08:00:00,27.63,0.3614003999999999,80.34,0.170122
2024-02-02 09:00:00,27.63,0.3614003999999999,90.75,0.168245
2024-02-02 10:00:00,27.63,0.3614003999999999,83.98,0.168245
2024-02-02 11:00:00,27.63,0.3614003999999999,61.42,0.173146
2024-02-02 12:00:00,27.63,0.3614003999999999,54.0,0.176646
2024-02-02 13:00:00,27.63,0.3614003999999999,54.0,0.181644
2024-02-02 14:00:00,27.63,0.3614003999999999,55.5,0.187241
2024-02-02 15:00:00,27.63,0.3614003999999999,53.3,0.198839
2024-02-02 16:00:00,27.63,0.3614003999999999,55.91,0.216573
2024-02-02 17:00:00,27.63,0.3614003999999999,55.5,0.234561
2024-02-02 18:00:00,27.63,0.3614003999999999,70.95,0.226176
2024-02-02 19:00:00,27.63,0.3614003999999999,80.16,0.203868
2024-02-02 20:00:00,27.63,0.3614003999999999,83.83,0.181644
2024-02-02 21:00:00,27.63,0.3614003999999999,83.98,0.179596
2024-02-02 22:00:00,27.63,0.3614003999999999,76.46,0.185041
2024-02-02 23:00:00,27.63,0.3614003999999999,68.44,0.19437
2024-02-02 23:00:00,27.63,0.3614003999999999,55.0,0.19437
2024-03-02 01:00:00,25.16,0.3290928,3.2,0.932173
2024-03-02 02:00:00,25.16,0.3290928,2.0,0.947182
2024-03-02 03:00:00,25.16,0.3290928,0.5,0.949168
2024-03-02 04:00:00,25.16,0.3290928,0.01,0.955523
2024-03-02 05:00:00,25.16,0.3290928,0.01,0.970041
2024-03-02 06:00:00,25.16,0.3290928,0.0,0.978227
2024-03-02 07:00:00,25.16,0.3290928,0.1,0.981632
2024-03-02 08:00:00,25.16,0.3290928,2.1,0.981768
2024-03-02 09:00:00,25.16,0.3290928,2.17,0.983364
2024-03-02 10:00:00,25.16,0.3290928,2.05,0.979459
2024-03-02 11:00:00,25.16,0.3290928,1.68,0.958955
2024-03-02 12:00:00,25.16,0.3290928,0.01,0.923686
2024-03-02 13:00:00,25.16,0.3290928,0.0,0.882927
2024-03-02 14:00:00,25.16,0.3290928,0.01,0.834673
2024-03-02 15:00:00,25.16,0.3290928,0.01,0.830368
2024-03-02 16:00:00,25.16,0.3290928,0.01,0.8551
2024-03-02 17:00:00,25.16,0.3290928,1.02,0.878055
2024-03-02 18:00:00,25.16,0.3290928,2.1,0.884755
2024-03-02 19:00:00,25.16,0.3290928,3.2,0.893705
2024-03-02 20:00:00,25.16,0.3290928,8.12,0.906859
2024-03-02 21:00:00,25.16,0.3290928,31.25,0.916932
2024-03-02 22:00:00,25.16,0.3290928,30.6,0.916623
2024-03-02 23:00:00,25.16,0.3290928,5.6,0.924018
2024-03-02 23:00:00,25.16,0.3290928,4.2,0.924018
2024-04-02 01:00:00,27.23,0.3561684,3.6,0.867286
2024-04-02 02:00:00,27.23,0.3561684,3.25,0.890295
2024-04-02 03:00:00,27.23,0.3561684,3.25,0.901877
2024-04-02 04:00:00,27.23,0.3561684,1.63,0.898186
2024-04-02 05:00:00,27.23,0.3561684,2.0,0.895427
2024-04-02 06:00:00,27.23,0.3561684,3.25,0.882386
2024-04-02 07:00:00,27.23,0.3561684,20.0,0.854477
2024-04-02 08:00:00,27.23,0.3561684,35.0,0.904486
2024-04-02 09:00:00,27.23,0.3561684,35.0,0.92515
2024-04-02 10:00:00,27.23,0.3561684,10.02,0.93
2024-04-02 11:00:00,27.23,0.3561684,1.63,0.940782
2024-04-02 12:00:00,27.23,0.3561684,0.44,0.952641
2024-04-02 13:00:00,27.23,0.3561684,0.44,0.965109
2024-04-02 14:00:00,27.23,0.3561684,0.01,0.957764
2024-04-02 15:00:00,27.23,0.3561684,0.0,0.919091
2024-04-02 16:00:00,27.23,0.3561684,0.0,0.922764
2024-04-02 17:00:00,27.23,0.3561684,0.01,0.953482
2024-04-02 18:00:00,27.23,0.3561684,0.94,0.981509
2024-04-02 19:00:00,27.23,0.3561684,2.77,0.986673
2024-04-02 20:00:00,27.23,0.3561684,8.69,0.986759
2024-04-02 21:00:00,27.23,0.3561684,34.9,0.986645
2024-04-02 22:00:00,27.23,0.3561684,35.0,0.980941
2024-04-02 23:00:00,27.23,0.3561684,29.6,0.950291
2024-04-02 23:00:00,27.23,0.3561684,5.0,0.950291
2024-05-02 01:00:00,29.12,0.3808896,14.56,0.923277
2024-05-02 02:00:00,29.12,0.3808896,10.94,0.943772
2024-05-02 03:00:00,29.12,0.3808896,10.0,0.941222
2024-05-02 04:00:00,29.12,0.3808896,7.8,0.904063
2024-05-02 05:00:00,29.12,0.3808896,8.0,0.838013
2024-05-02 06:00:00,29.12,0.3808896,10.94,0.771213
2024-05-02 07:00:00,29.12,0.3808896,22.9,0.778854
2024-05-02 08:00:00,29.12,0.3808896,35.01,0.784013
2024-05-02 09:00:00,29.12,0.3808896,35.0,0.747741
2024-05-02 10:00:00,29.12,0.3808896,10.94,0.692486
2024-05-02 11:00:00,29.12,0.3808896,3.25,0.628782
2024-05-02 12:00:00,29.12,0.3808896,2.49,0.566427
2024-05-02 13:00:00,29.12,0.3808896,1.79,0.494495
2024-05-02 14:00:00,29.12,0.3808896,1.83,0.402301
2024-05-02 15:00:00,29.12,0.3808896,0.0,0.290053
2024-05-02 16:00:00,29.12,0.3808896,0.44,0.195474
2024-05-02 17:00:00,29.12,0.3808896,1.06,0.129733
2024-05-02 18:00:00,29.12,0.3808896,0.44,0.08098
2024-05-02 19:00:00,29.12,0.3808896,5.39,0.038124
2024-05-02 20:00:00,29.12,0.3808896,17.6,0.021182
2024-05-02 21:00:00,29.12,0.3808896,35.4,0.03632
2024-05-02 22:00:00,29.12,0.3808896,59.14,0.071252
2024-05-02 23:00:00,29.12,0.3808896,43.9,0.131007
2024-05-02 23:00:00,29.12,0.3808896,35.64,0.131007
2024-06-02 01:00:00,34.47,0.4508676,7.2,0.482368
2024-06-02 02:00:00,34.47,0.4508676,5.0,0.443414
2024-06-02 03:00:00,34.47,0.4508676,4.35,0.380298
2024-06-02 04:00:00,34.47,0.4508676,3.6,0.337317
2024-06-02 05:00:00,34.47,0.4508676,3.6,0.309272
2024-06-02 06:00:00,34.47,0.4508676,5.0,0.337515
2024-06-02 07:00:00,34.47,0.4508676,4.43,0.375382
2024-06-02 08:00:00,34.47,0.4508676,3.25,0.38375
2024-06-02 09:00:00,34.47,0.4508676,0.0,0.390239
2024-06-02 10:00:00,34.47,0.4508676,-0.03,0.398903
2024-06-02 11:00:00,34.47,0.4508676,-1.05,0.408709
2024-06-02 12:00:00,34.47,0.4508676,-1.86,0.4202
2024-06-02 13:00:00,34.47,0.4508676,-1.86,0.402192
2024-06-02 14:00:00,34.47,0.4508676,-1.86,0.35121
2024-06-02 15:00:00,34.47,0.4508676,-1.86,0.306435
2024-06-02 16:00:00,34.47,0.4508676,-1.86,0.284124
2024-06-02 17:00:00,34.47,0.4508676,-1.86,0.299109
2024-06-02 18:00:00,34.47,0.4508676,-1.0,0.284028
2024-06-02 19:00:00,34.47,0.4508676,-0.01,0.264686
2024-06-02 20:00:00,34.47,0.4508676,0.44,0.255155
2024-06-02 21:00:00,34.47,0.4508676,11.35,0.260812
2024-06-02 22:00:00,34.47,0.4508676,25.01,0.269338
2024-06-02 23:00:00,34.47,0.4508676,28.87,0.263186
